Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
148690,00000475,false,Rx,0,8,12,00,00,00,00,00,00,00,
149695,00000496,false,Rx,0,8,12,00,00,00,00,00,00,00,
154698,0000010B,false,Rx,0,8,E5,85,35,00,00,16,00,05,
154738,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,31,
154802,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
154853,0000010E,false,Rx,0,8,7C,00,0A,00,7C,C0,AB,57,
156696,00000121,false,Rx,0,8,A1,E6,35,00,00,1E,00,05,
156723,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
156753,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
156787,00000124,false,Rx,0,8,7C,00,0A,00,7C,00,20,40,
157697,00000061,false,Rx,0,8,25,F0,17,00,00,00,00,00,
157736,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
158700,00000063,false,Rx,0,8,9D,01,15,00,00,08,FD,00,
158739,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
158771,000000A1,false,Rx,0,8,E4,2C,17,02,04,00,00,00,
158798,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
159699,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
162691,00000485,false,Rx,0,8,00,40,11,02,00,00,00,00,
162732,0000019B,false,Rx,0,8,B4,81,8A,00,00,E4,00,00,
162788,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
162834,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
163691,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
176697,00000251,false,Rx,0,8,8F,BD,38,00,00,00,00,00,
176730,00000252,false,Rx,0,8,00,00,00,00,03,00,00,12,
177697,00000253,false,Rx,0,8,12,00,00,39,38,00,80,30,
178689,00000448,false,Rx,0,8,7F,00,00,00,00,00,00,00,
184703,00000382,false,Rx,0,8,22,3D,00,00,00,01,08,00,
191700,00000036,false,Rx,0,8,FA,52,4A,51,05,00,25,01,
191756,00000037,false,Rx,0,8,00,46,01,10,7A,40,7A,00,
191784,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
192691,000003A1,false,Rx,0,8,26,FB,29,00,FF,FF,FF,FF,
192716,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
192756,000003A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
195702,00000091,false,Rx,0,8,AC,30,38,00,00,00,00,00,
195751,0000012B,false,Rx,0,8,AA,EF,80,06,00,00,08,00,
195797,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
195859,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
196709,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
196739,00000161,false,Rx,0,8,77,53,C0,03,00,00,00,02,
196764,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
196803,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
197691,0000011B,false,Rx,0,8,ED,15,80,05,80,08,A8,02,
197726,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
199690,00000146,false,Rx,0,8,E8,39,18,10,04,01,00,00,
199735,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
199760,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
200691,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
200714,000001B1,false,Rx,0,8,D3,8E,18,00,72,00,00,00,
200747,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
200778,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
201220,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
202690,000002AB,false,Rx,0,8,6D,3C,3B,2B,00,00,04,00,
202734,000002AC,false,Rx,0,8,00,FF,FF,00,00,40,00,50,
202765,000002AD,false,Rx,0,8,00,01,00,40,FF,FF,FF,0F,
202799,000002AE,false,Rx,0,8,01,00,FF,3F,00,01,00,00,
203695,000000C5,false,Rx,0,8,00,00,00,00,00,00,00,00,
203728,000002B6,false,Rx,0,8,68,2E,3B,01,00,00,00,40,
203761,00000244,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
203802,000002B7,false,Rx,0,8,12,01,7F,00,00,04,00,00,
204781,000003E4,false,Rx,0,8,FE,00,00,00,00,00,00,00,
204908,0000010B,false,Rx,0,8,23,87,3A,00,00,16,00,05,
204939,000002B8,false,Rx,0,8,23,B1,0B,00,00,00,00,00,
204978,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,33,31,
205001,000002B9,false,Rx,0,8,0A,00,00,00,00,00,00,00,
205693,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
205734,000001A1,false,Rx,0,8,7A,3F,C0,FE,F7,7F,64,00,
205779,0000010E,false,Rx,0,8,7A,00,0A,00,7A,C0,AB,57,
205816,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
206688,00000121,false,Rx,0,8,7E,6C,3A,00,00,1E,00,05,
206717,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
206753,000000FF,false,Rx,0,8,CB,10,00,00,00,00,02,00,
206775,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
207689,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
207738,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
207781,00000061,false,Rx,0,8,AC,01,1C,00,00,00,00,00,
207817,00000124,false,Rx,0,8,7A,00,0A,00,7A,00,20,40,
208703,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
208734,000002C1,false,Rx,0,8,08,31,1E,21,00,41,00,A1,
208761,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
208789,000002C2,false,Rx,0,8,40,00,00,00,00,00,00,00,
209709,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
209754,000002C3,false,Rx,0,8,00,00,00,00,00,00,00,00,
209796,000000A1,false,Rx,0,8,D8,DD,1C,02,04,00,00,00,
209832,000002C4,false,Rx,0,8,00,00,00,00,00,00,00,00,
210696,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
210732,000002E1,false,Rx,0,8,B6,FF,3B,00,00,00,00,40,
210759,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
210787,000002E2,false,Rx,0,8,FD,00,00,00,00,14,00,04,
211689,0000033B,false,Rx,0,8,73,87,41,00,00,00,00,00,
211729,000002E3,false,Rx,0,8,00,00,00,00,00,00,72,01,
211774,0000033C,false,Rx,0,8,00,00,00,00,F0,00,00,00,
211964,000002E4,false,Rx,0,8,02,00,00,00,00,00,00,00,
212010,0000033D,false,Rx,0,8,00,00,00,00,00,00,00,00,
212691,0000036F,false,Rx,0,8,FE,01,01,00,00,00,00,00,
212725,0000019B,false,Rx,0,8,CB,AD,8F,00,00,E4,00,00,
212749,0000033E,false,Rx,0,8,00,00,00,00,00,00,00,00,
213690,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
213721,00000356,false,Rx,0,8,47,BC,20,00,00,00,00,00,
213908,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
213946,00000357,false,Rx,0,8,00,00,00,00,00,4B,4D,48,
213990,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
214692,00000358,false,Rx,0,8,35,41,45,4D,52,37,33,4F,
214724,000003C3,false,Rx,0,8,45,10,31,30,36,00,00,00,
214758,00000359,false,Rx,0,8,51,4F,34,52,4A,35,33,00,
214793,000003B2,false,Rx,0,8,36,15,FF,02,29,2F,34,00,
215694,0000037F,false,Rx,0,8,32,C0,52,24,41,02,00,00,
215749,000003E0,false,Rx,0,8,DF,30,01,00,54,03,00,00,
215779,00000380,false,Rx,0,8,AD,D7,FF,00,00,00,00,01,
215821,000001FB,false,Rx,0,8,71,46,C0,00,00,00,00,00,
216707,00000383,false,Rx,0,8,C1,AA,00,00,02,00,00,00,
216736,000001FC,false,Rx,0,8,00,00,00,00,00,00,00,00,
216759,00000394,false,Rx,0,8,2A,22,1A,49,00,00,00,00,
216789,000001FD,false,Rx,0,8,00,1A,03,00,00,00,00,00,
217695,000003B0,false,Rx,0,8,72,37,FF,C7,00,00,03,C0,
217739,000001FE,false,Rx,0,8,00,00,00,00,00,00,00,00,
217769,000003B1,false,Rx,0,8,9B,3C,FF,40,00,00,20,00,
217809,000003E5,false,Rx,0,8,48,40,01,00,00,00,00,00,
218690,0000041A,false,Rx,0,8,AC,10,12,00,50,41,00,00,
218717,000003E6,false,Rx,0,8,6F,E0,00,00,00,00,00,00,
218740,0000041B,false,Rx,0,8,70,D0,00,00,00,00,00,00,
218765,000004B4,false,Rx,0,8,00,00,00,00,00,00,00,00,
219691,0000041C,false,Rx,0,8,9C,40,E8,00,00,00,00,00,
219730,000004B5,false,Rx,0,8,08,00,F0,07,00,00,00,00,
219761,00000422,false,Rx,0,8,CF,B0,01,00,00,00,00,00,
219807,000004B7,false,Rx,0,8,08,00,F0,07,00,00,00,00,
220747,00000427,false,Rx,0,8,1D,86,FF,00,80,0A,00,00,
220775,000004CA,false,Rx,0,8,00,00,00,00,00,00,00,00,
220797,00000432,false,Rx,0,8,03,20,02,00,00,00,00,00,
220821,000004CC,false,Rx,0,8,08,00,00,03,00,00,03,00,
221749,00000435,false,Rx,0,8,38,E0,00,10,00,00,00,00,
221795,000004CE,false,Rx,0,8,14,01,FF,FF,FF,FF,FF,FF,
221845,0000042A,false,Rx,0,8,F4,DE,FF,01,00,10,00,00,
221889,000004D7,false,Rx,0,8,23,01,00,00,00,00,00,00,
221913,00000442,false,Rx,0,8,CE,20,11,81,00,00,00,00,
222848,000004D8,false,Rx,0,8,41,10,F0,F0,40,F2,1E,CC,
222878,00000444,false,Rx,0,8,C5,C0,20,50,55,50,00,00,
222904,000004DD,false,Rx,0,8,00,00,FE,00,04,00,00,00,
222933,00000445,false,Rx,0,8,67,40,00,00,00,00,00,18,
223693,000004DF,false,Rx,0,8,FF,03,0C,3F,00,00,00,00,
223732,00000464,false,Rx,0,8,AA,E0,F0,FF,38,7F,05,00,
223782,000004E7,false,Rx,0,8,00,30,00,00,00,00,69,00,
223808,000004E8,false,Rx,0,8,FF,FF,FF,02,FF,FF,FF,00,
224690,000004E9,false,Rx,0,8,12,00,00,34,00,00,50,00,
224717,000004EA,false,Rx,0,8,67,00,00,89,00,00,00,00,
224745,000004EB,false,Rx,0,8,40,98,27,0A,80,00,00,00,
225690,00000405,false,Rx,0,8,BD,30,00,00,00,01,00,00,
225730,00000384,false,Rx,0,8,9C,14,01,00,00,FF,00,21,
225776,00000410,false,Rx,0,8,3B,10,4C,3C,4F,6A,FF,FF,
225817,000004EC,false,Rx,0,8,00,00,00,00,00,00,00,00,
225848,00000411,false,Rx,0,8,CF,51,50,50,00,00,44,04,
226690,000004ED,false,Rx,0,8,00,00,00,00,00,FF,FF,1F,
226717,00000412,false,Rx,0,8,48,10,00,00,00,00,04,00,
226747,00000413,false,Rx,0,8,54,90,00,41,00,00,00,00,
226784,000004EE,false,Rx,0,8,FF,FF,00,00,00,00,00,00,
227690,00000414,false,Rx,0,8,26,20,00,00,28,00,00,00,
227741,000004EF,false,Rx,0,8,59,08,00,00,29,14,00,00,
227788,00000416,false,Rx,0,8,55,00,00,00,00,00,00,00,
227816,0000063D,false,Rx,0,8,00,80,00,00,00,00,00,00,
228690,00000417,false,Rx,0,8,69,30,00,00,00,01,00,00,
228722,0000063E,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
228750,00000418,false,Rx,0,8,A7,30,00,00,12,4C,00,00,
228781,0000063F,false,Rx,0,8,00,10,00,C4,FF,00,00,00,
229696,00000415,false,Rx,0,8,40,13,10,00,08,01,00,00,
229741,00000640,false,Rx,0,8,FF,FF,FF,00,FF,FF,FF,00,
229787,00000419,false,Rx,0,8,90,D0,2A,D5,7D,89,65,00,
229813,00000641,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
230690,00000646,false,Rx,0,8,00,00,00,80,01,00,00,00,
230715,00000516,false,Rx,0,8,61,02,00,00,00,00,FF,FF,
237703,000001AB,false,Rx,0,8,E1,24,53,40,70,48,00,00,
237743,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
237817,00000226,false,Rx,0,8,D5,06,43,FF,AA,20,07,42,
237906,00000227,false,Rx,0,8,02,3A,1E,08,00,F2,A7,02,
238705,000002FF,false,Rx,0,8,E0,B2,00,C1,00,00,00,00,
238738,00000316,false,Rx,0,8,89,89,21,A4,0A,80,0A,00,
239713,00000317,false,Rx,0,8,00,00,05,00,00,00,00,00,
239741,00000472,false,Rx,0,8,5C,EC,00,40,08,41,00,45,
239768,00000473,false,Rx,0,8,5F,24,00,25,00,00,00,78,
239795,000002E6,false,Rx,0,8,9A,14,38,01,00,00,00,15,
240759,00000256,false,Rx,0,8,2F,0C,38,15,00,00,00,01,
240805,000002E7,false,Rx,0,8,0A,00,00,00,00,00,00,00,
240861,00000257,false,Rx,0,8,00,95,2E,1A,72,07,00,95,
240885,000002E8,false,Rx,0,8,00,00,00,00,00,00,00,00,
240911,00000258,false,Rx,0,8,02,41,1D,00,10,15,00,14,
241773,000002E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
241831,00000036,false,Rx,0,8,85,7E,4F,51,05,00,25,01,
241864,00000259,false,Rx,0,8,63,05,8D,3C,50,02,00,00,
241906,00000037,false,Rx,0,8,00,46,01,10,7A,40,7A,00,
242690,00000474,false,Rx,0,8,53,98,00,00,00,00,00,10,
242738,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
242761,000001F1,false,Rx,0,8,97,2B,D3,00,00,00,24,00,
243726,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
243750,000001F2,false,Rx,0,8,00,00,00,00,00,00,00,00,
245697,0000011B,false,Rx,0,8,1B,3D,85,05,80,08,A8,02,
245730,0000012B,false,Rx,0,8,5C,C7,85,06,00,00,08,00,
246698,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
246737,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
246781,000002BF,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
246805,0000047F,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
247688,00000653,false,Rx,0,8,0A,19,03,01,02,2A,00,00,
254718,0000010B,false,Rx,0,8,45,23,3F,00,00,16,00,05,
254768,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,31,
254819,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
254860,0000010E,false,Rx,0,8,7A,00,0A,00,7A,C0,AB,57,
256796,00000121,false,Rx,0,8,01,40,3F,00,00,1E,00,05,
256871,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
256903,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
256941,00000124,false,Rx,0,8,7A,00,0A,00,7A,00,20,40,
257807,00000061,false,Rx,0,8,CF,9A,21,00,00,00,00,00,
257937,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
257989,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
259280,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
259448,000000A1,false,Rx,0,8,1B,5E,21,02,04,00,00,00,
259514,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
259569,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
262688,0000019B,false,Rx,0,8,B6,68,94,00,00,E4,00,00,
262738,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
262787,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
263687,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
266718,0000030B,false,Rx,0,8,33,99,42,00,04,00,00,00,
266852,0000030C,false,Rx,0,8,00,00,0E,00,2C,00,A0,0F,
266933,0000030D,false,Rx,0,8,00,00,00,00,FF,00,00,00,
267756,0000030E,false,Rx,0,8,00,00,30,05,21,00,00,00,
277727,00000396,false,Rx,0,8,62,F7,1C,0F,0C,05,00,02,
277796,00000397,false,Rx,0,8,10,84,00,00,00,00,00,00,
277853,00000398,false,Rx,0,8,00,00,00,00,00,00,00,00,
278782,000002D6,false,Rx,0,8,3F,38,1C,00,00,00,00,00,
278855,000002D7,false,Rx,0,8,00,00,00,00,03,00,00,0A,
278898,000002EB,false,Rx,0,8,C9,70,1C,0A,0C,02,00,02,
279792,000002D8,false,Rx,0,8,0A,00,00,00,00,00,38,30,
280431,000002EC,false,Rx,0,8,B5,5C,00,00,00,00,00,00,
280478,000002D9,false,Rx,0,8,00,00,00,00,00,00,00,00,
280555,000002ED,false,Rx,0,8,00,00,00,00,00,00,00,00,
280591,000002EE,false,Rx,0,8,00,00,00,00,00,00,00,00,
280648,00000236,false,Rx,0,8,01,0F,3B,00,4E,48,B6,65,
281800,000002FB,false,Rx,0,8,62,E6,3B,04,FD,09,C4,C4,
281907,00000237,false,Rx,0,8,00,25,95,00,00,6C,1D,00,
281969,00000151,false,Rx,0,8,D4,EB,3B,A0,C8,00,28,08,
282039,00000238,false,Rx,0,8,00,00,FD,00,00,00,00,00,
282080,00000152,false,Rx,0,8,07,07,07,00,2E,00,00,00,
282137,00000239,false,Rx,0,8,00,00,00,00,01,00,00,00,
282701,00000153,false,Rx,0,8,00,00,00,00,00,00,00,00,
282743,000001F6,false,Rx,0,8,8E,37,3B,00,00,00,00,0E,
283004,00000154,false,Rx,0,8,00,00,00,00,00,00,00,00,
283049,000001F7,false,Rx,0,8,2E,00,B4,00,00,00,00,00,
283691,000002FC,false,Rx,0,8,07,00,07,08,00,00,90,97,
283729,000001F8,false,Rx,0,8,00,55,00,50,00,00,00,00,
283758,000002FD,false,Rx,0,8,00,00,00,00,00,1C,09,EA,
284950,000001E6,false,Rx,0,8,D6,7D,7C,02,00,00,00,00,
285023,000001F9,false,Rx,0,8,14,00,A0,C8,14,00,14,00,
285132,000001E7,false,Rx,0,8,00,00,22,03,20,01,00,00,
285203,0000025B,false,Rx,0,8,AB,F8,3B,40,40,20,00,00,
285287,000001BB,false,Rx,0,8,20,49,7C,02,00,00,00,0A,
285344,0000025C,false,Rx,0,8,00,00,2E,00,23,63,08,00,
285437,000001BC,false,Rx,0,8,32,00,00,00,03,00,00,00,
286005,0000025D,false,Rx,0,8,00,C8,00,00,00,80,C0,70,
286073,000001BD,false,Rx,0,8,00,00,00,00,00,00,00,00,
286137,0000025E,false,Rx,0,8,97,02,09,0D,00,00,00,00,
286690,000002FE,false,Rx,0,8,00,00,72,01,00,28,00,00,
286730,00000326,false,Rx,0,8,90,AE,3B,00,00,00,00,00,
287691,00000327,false,Rx,0,8,00,00,00,00,05,00,00,00,
287723,00000328,false,Rx,0,8,B4,00,14,00,00,55,00,00,
287755,00000329,false,Rx,0,8,A0,50,00,00,00,00,00,00,
287788,00000331,false,Rx,0,8,58,DC,3B,F1,C8,A0,2C,97,
288688,00000332,false,Rx,0,8,C8,0A,E0,01,00,00,00,00,
288716,00000333,false,Rx,0,8,00,00,00,1C,0C,40,20,A0,
288750,00000334,false,Rx,0,8,C8,00,00,00,40,69,C7,86,
291776,00000036,false,Rx,0,8,F8,BB,54,51,05,00,25,01,
291887,00000037,false,Rx,0,8,00,46,01,10,7A,40,7A,00,
291980,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
292031,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
293758,00000487,false,Rx,0,8,00,00,00,00,00,00,00,00,
294736,00000642,false,Rx,0,8,FF,FF,FF,FF,FF,FF,00,00,
295748,00000091,false,Rx,0,8,EA,69,39,00,00,00,00,00,
296070,00000161,false,Rx,0,8,81,7B,C5,03,00,00,00,02,
296111,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
296156,0000012B,false,Rx,0,8,46,BE,8A,06,00,00,08,00,
296210,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
296248,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
296703,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
296738,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
297775,0000011B,false,Rx,0,8,01,44,8A,05,80,08,A8,02,
297812,000001E1,false,Rx,0,8,4F,01,82,02,00,00,00,00,
297847,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
297894,000001E2,false,Rx,0,8,00,00,00,00,00,00,00,00,
299688,00000146,false,Rx,0,8,97,15,1D,10,04,01,00,00,
299727,00000147,false,Rx,0,8,00,04,7D,00,40,00,00,00,
299770,00000148,false,Rx,0,8,00,00,00,00,00,5E,40,05,
299800,00000149,false,Rx,0,8,00,00,00,00,00,00,00,00,
300690,000001B1,false,Rx,0,8,AC,A2,1D,00,72,00,00,00,
300722,000001B2,false,Rx,0,8,23,00,04,0E,8C,00,79,EA,
300765,000001B3,false,Rx,0,8,8C,16,00,00,61,65,69,65,
300812,000001B4,false,Rx,0,8,63,67,17,00,00,40,01,00,
304698,0000010B,false,Rx,0,8,E4,2E,44,00,00,16,00,05,
304739,00000643,false,Rx,0,8,00,FC,FF,FF,FF,FF,03,00,
304777,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
304828,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
304868,0000036F,false,Rx,0,8,47,11,01,00,00,00,00,00,
305694,0000010E,false,Rx,0,8,7A,00,0A,00,7A,C0,AB,57,
305734,000001A1,false,Rx,0,8,05,13,C5,FE,F7,7F,64,00,
305790,0000037F,false,Rx,0,8,8B,D0,52,24,41,02,00,00,
305825,000001A2,false,Rx,0,8,00,00,00,00,00,08,00,00,
306688,00000121,false,Rx,0,8,A0,3F,44,00,00,1E,00,05,
306713,000001A3,false,Rx,0,8,FF,F3,3F,00,00,00,00,00,
306752,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
306781,000001A4,false,Rx,0,8,FE,07,00,00,00,00,00,00,
307697,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
307733,000003AA,false,Rx,0,8,FF,00,D0,00,54,00,00,00,
307778,00000061,false,Rx,0,8,3C,04,26,00,00,00,00,00,
307810,00000124,false,Rx,0,8,7A,00,0A,00,7A,00,20,40,
308698,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
308722,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
308748,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
308778,000000A1,false,Rx,0,8,12,DB,26,02,04,00,00,00,
309689,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
309723,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
312687,0000019B,false,Rx,0,8,BB,AE,99,00,00,E4,00,00,
312731,00000111,false,Rx,0,8,62,FD,F6,01,00,00,00,00,
312760,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
313687,00000112,false,Rx,0,8,00,00,00,00,00,00,00,00,
313723,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
313751,00000113,false,Rx,0,8,00,00,00,00,00,00,00,00,
313789,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
314689,00000114,false,Rx,0,8,00,00,00,00,00,00,00,00,
323687,00000495,false,Rx,0,8,49,00,00,00,00,00,00,00,
327688,00000561,false,Rx,0,8,63,02,00,00,00,00,FF,FF,
331687,00000401,false,Rx,0,8,C6,10,10,00,00,04,00,00,
334702,000004A3,false,Rx,0,8,80,00,48,0B,3E,00,00,00,
335693,000004A4,false,Rx,0,8,FF,FF,FF,00,00,00,00,00,
337689,000001AB,false,Rx,0,8,29,DD,58,40,70,48,00,00,
337727,000001AC,false,Rx,0,8,00,28,00,00,00,00,00,00,
340688,000003B6,false,Rx,0,8,7D,C0,1C,00,00,00,00,33,
340735,000003B7,false,Rx,0,8,32,00,00,00,00,00,00,00,
340782,000003B8,false,Rx,0,8,EE,02,00,00,00,00,69,0E,
341695,000003B9,false,Rx,0,8,00,00,00,00,00,00,00,00,
341718,00000036,false,Rx,0,8,F5,7D,59,51,05,00,25,01,
341742,00000037,false,Rx,0,8,00,46,01,10,7A,40,7A,00,
341768,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
342687,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
345688,0000011B,false,Rx,0,8,F7,6C,8F,05,80,08,A8,02,
345733,0000012B,false,Rx,0,8,B0,96,8F,06,00,00,08,00,
346689,0000011C,false,Rx,0,8,00,05,20,00,22,00,01,01,
346716,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
348687,00000475,false,Rx,0,8,12,00,00,00,00,00,00,00,
349709,00000496,false,Rx,0,8,12,00,00,00,00,00,00,00,
354699,0000010B,false,Rx,0,8,E9,E8,49,00,00,16,00,05,
354745,0000010C,false,Rx,0,8,FF,F9,E7,1F,34,31,34,32,
354785,0000010D,false,Rx,0,8,F2,02,16,00,10,00,00,35,
354854,0000010E,false,Rx,0,8,7A,00,0A,00,7A,C0,AB,57,
356694,00000121,false,Rx,0,8,AD,F9,49,00,00,1E,00,05,
356730,00000122,false,Rx,0,8,FF,D9,67,1F,3C,31,3C,33,
356754,00000123,false,Rx,0,8,F2,02,1E,00,10,00,00,35,
356789,00000124,false,Rx,0,8,7A,00,0A,00,7A,00,20,40,
357688,00000061,false,Rx,0,8,31,C2,2B,00,00,00,00,00,
357722,00000062,false,Rx,0,8,02,02,00,02,40,FF,00,FF,
358688,00000063,false,Rx,0,8,9C,01,15,00,00,08,FD,00,
358735,00000064,false,Rx,0,8,00,00,00,04,FF,FA,00,00,
358774,000000A1,false,Rx,0,8,24,98,2B,02,04,00,00,00,
358807,000000A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
359688,000000A3,false,Rx,0,8,00,40,01,00,00,00,00,00,
362691,0000019B,false,Rx,0,8,48,30,9E,00,00,E4,00,00,
362724,0000019C,false,Rx,0,8,40,20,00,00,00,00,0B,09,
362782,0000019D,false,Rx,0,8,00,10,00,01,00,00,00,00,
363700,0000019E,false,Rx,0,8,15,00,00,00,00,32,00,00,
365698,000004F0,false,Rx,0,8,4A,13,27,0A,48,1A,17,02,
376702,00000251,false,Rx,0,8,1C,5F,3A,00,00,00,00,00,
376745,00000252,false,Rx,0,8,00,00,00,00,03,00,00,11,
377689,00000253,false,Rx,0,8,11,00,00,39,39,00,80,30,
378694,00000448,false,Rx,0,8,7F,00,00,00,00,00,00,00,
385704,00000382,false,Rx,0,8,22,3D,00,00,00,01,08,00,
391706,000003A1,false,Rx,0,8,6B,13,2A,00,FF,FF,FF,FF,
391750,00000036,false,Rx,0,8,FA,6C,5E,51,05,00,25,01,
391813,000003A2,false,Rx,0,8,00,00,00,00,00,00,00,00,
391881,00000037,false,Rx,0,8,00,4B,01,10,7C,40,7C,00,
392690,00000038,false,Rx,0,8,04,00,00,00,90,38,96,D4,
392733,000001F1,false,Rx,0,8,61,03,D6,00,00,00,24,00,
392774,00000039,false,Rx,0,8,05,00,00,00,00,00,00,00,
392805,000001F2,false,Rx,0,8,00,00,00,00,00,00,00,00,
395697,00000091,false,Rx,0,8,20,82,3A,00,00,00,00,00,
395740,00000161,false,Rx,0,8,9B,02,CA,03,00,00,00,02,
395798,00000092,false,Rx,0,8,00,00,00,00,00,00,00,00,
395827,0000012B,false,Rx,0,8,72,4C,94,06,00,00,08,00,
396698,00000093,false,Rx,0,8,00,00,00,00,00,00,00,00,
396723,0000012C,false,Rx,0,8,00,00,01,00,00,64,00,00,
396761,00000094,false,Rx,0,8,00,00,00,00,00,00,00,00,
396789,00000162,false,Rx,0,8,FF,FC,01,00,00,00,00,00,
